,filename,format,handler,bbox,tbox,crs,zenodo_record_id
5500,map_parkProportion-10_solution-559_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best1031.asc,asc,handleRaster,,,,3233338
5501,map_parkProportion-10_solution-307_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best342.asc,asc,handleRaster,,,,3233338
5502,map_parkProportion-7_solution-297_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best40.asc,asc,handleRaster,,,,3233338
5503,map_parkProportion-8_solution-256_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best578.asc,asc,handleRaster,,,,3233338
5504,map_parkProportion-9_solution-254_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best65.asc,asc,handleRaster,,,,3233338
5505,map_parkProportion-5_solution-85_layername-coolbiocompact_reset.repair.4.06.06.2018_19.11.08_best269.asc,asc,handleRaster,,,,3233338
5506,map_parkProportion-10_solution-1711_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best605.asc,asc,handleRaster,,,,3233338
5507,map_parkProportion-9_solution-1103_layername-coolbiocompact_reset.repair.81.06.06.2018_19.09.16_best307.asc,asc,handleRaster,,,,3233338
5508,map_parkProportion-10_solution-828_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best768.asc,asc,handleRaster,,,,3233338
5509,map_parkProportion-7_solution-447_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best233.asc,asc,handleRaster,,,,3233338
5510,map_parkProportion-9_solution-526_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best522.asc,asc,handleRaster,,,,3233338
5511,map_parkProportion-10_solution-2196_layername-coolbiocompact_reset.repair.84.07.06.2018_16.50.46_best969.asc,asc,handleRaster,,,,3233338
5512,map_parkProportion-10_solution-1025_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best980.asc,asc,handleRaster,,,,3233338
5513,map_parkProportion-6_solution-25_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best21.asc,asc,handleRaster,,,,3233338
5514,map_parkProportion-9_solution-363_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best257.asc,asc,handleRaster,,,,3233338
5515,map_parkProportion-10_solution-637_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best1236.asc,asc,handleRaster,,,,3233338
5516,map_parkProportion-6_solution-54_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best54.asc,asc,handleRaster,,,,3233338
5517,map_parkProportion-7_solution-326_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best81.asc,asc,handleRaster,,,,3233338
5518,map_parkProportion-10_solution-2012_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best735.asc,asc,handleRaster,,,,3233338
5519,map_parkProportion-10_solution-57_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best402.asc,asc,handleRaster,,,,3233338
5520,map_parkProportion-10_solution-1726_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best631.asc,asc,handleRaster,,,,3233338
5521,map_parkProportion-5_solution-291_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best156.asc,asc,handleRaster,,,,3233338
5522,map_parkProportion-7_solution-652_layername-coolbiocompact_reset.repair.97.06.06.2018_19.18.20_best110.asc,asc,handleRaster,,,,3233338
5523,map_parkProportion-5_solution-241_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best79.asc,asc,handleRaster,,,,3233338
5524,map_parkProportion-10_solution-301_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best332.asc,asc,handleRaster,,,,3233338
5525,map_parkProportion-5_solution-108_layername-coolbiocompact_reset.repair.64.06.06.2018_17.23.18_best217.asc,asc,handleRaster,,,,3233338
5526,map_parkProportion-10_solution-870_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best28.asc,asc,handleRaster,,,,3233338
5527,map_parkProportion-5_solution-339_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best224.asc,asc,handleRaster,,,,3233338
5528,map_parkProportion-2_solution-6_layername-coolbiocompact_reset.repair.1.06.06.2018_17.52.22_best47.asc,asc,handleRaster,,,,3233338
5529,map_parkProportion-10_solution-1722_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best625.asc,asc,handleRaster,,,,3233338
5530,map_parkProportion-8_solution-181_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best420.asc,asc,handleRaster,,,,3233338
5531,map_parkProportion-4_solution-139_layername-coolbiocompact_reset.repair.3.06.06.2018_17.52.22_best103.asc,asc,handleRaster,,,,3233338
5532,map_parkProportion-8_solution-293_layername-coolbiocompact_reset.repair.28.06.06.2018_19.28.13_best330.asc,asc,handleRaster,,,,3233338
5533,map_parkProportion-8_solution-135_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best316.asc,asc,handleRaster,,,,3233338
5534,map_parkProportion-5_solution-353_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best259.asc,asc,handleRaster,,,,3233338
5535,map_parkProportion-10_solution-280_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best294.asc,asc,handleRaster,,,,3233338
5536,map_parkProportion-8_solution-210_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best485.asc,asc,handleRaster,,,,3233338
5537,map_parkProportion-10_solution-395_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best566.asc,asc,handleRaster,,,,3233338
5538,map_parkProportion-10_solution-711_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best278.asc,asc,handleRaster,,,,3233338
5539,map_parkProportion-9_solution-554_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best563.asc,asc,handleRaster,,,,3233338
5540,map_parkProportion-10_solution-919_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best338.asc,asc,handleRaster,,,,3233338
5541,map_parkProportion-8_solution-16_layername-coolbiocompact_reset.repair.116.06.06.2018_18.56.14_best42.asc,asc,handleRaster,,,,3233338
5542,map_parkProportion-10_solution-56_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best398.asc,asc,handleRaster,,,,3233338
5543,map_parkProportion-6_solution-148_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best160.asc,asc,handleRaster,,,,3233338
5544,map_parkProportion-10_solution-1701_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best589.asc,asc,handleRaster,,,,3233338
5545,map_parkProportion-10_solution-1220_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best953.asc,asc,handleRaster,,,,3233338
5546,map_parkProportion-6_solution-392_layername-coolbiocompact_reset.repair.35.06.06.2018_19.35.30_best280.asc,asc,handleRaster,,,,3233338
5547,map_parkProportion-10_solution-229_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best177.asc,asc,handleRaster,,,,3233338
5548,map_parkProportion-3_solution-184_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best410.asc,asc,handleRaster,,,,3233338
5549,map_parkProportion-10_solution-932_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best392.asc,asc,handleRaster,,,,3233338
5550,map_parkProportion-8_solution-346_layername-coolbiocompact_reset.repair.43.06.06.2018_19.46.42_best177.asc,asc,handleRaster,,,,3233338
5551,map_parkProportion-6_solution-16_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best10.asc,asc,handleRaster,,,,3233338
5552,map_parkProportion-10_solution-1884_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best961.asc,asc,handleRaster,,,,3233338
5553,map_parkProportion-10_solution-921_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best345.asc,asc,handleRaster,,,,3233338
5554,map_parkProportion-10_solution-320_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best375.asc,asc,handleRaster,,,,3233338
5555,map_parkProportion-9_solution-583_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best600.asc,asc,handleRaster,,,,3233338
5556,map_parkProportion-7_solution-251_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best441.asc,asc,handleRaster,,,,3233338
5557,map_parkProportion-9_solution-1133_layername-coolbiocompact_reset.repair.81.06.06.2018_19.09.16_best392.asc,asc,handleRaster,,,,3233338
5558,map_parkProportion-3_solution-124_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best91.asc,asc,handleRaster,,,,3233338
5559,map_parkProportion-9_solution-849_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best357.asc,asc,handleRaster,,,,3233338
5560,map_parkProportion-8_solution-131_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best308.asc,asc,handleRaster,,,,3233338
5561,map_parkProportion-8_solution-540_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best68.asc,asc,handleRaster,,,,3233338
5562,map_parkProportion-10_solution-903_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best218.asc,asc,handleRaster,,,,3233338
5563,map_parkProportion-10_solution-783_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best544.asc,asc,handleRaster,,,,3233338
5564,map_parkProportion-10_solution-784_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best546.asc,asc,handleRaster,,,,3233338
5565,map_parkProportion-9_solution-709_layername-coolbiocompact_reset.repair.32.06.06.2018_19.31.29_best335.asc,asc,handleRaster,,,,3233338
5566,map_parkProportion-9_solution-212_layername-coolbiocompact_reset.repair.117.06.06.2018_18.56.14_best543.asc,asc,handleRaster,,,,3233338
5567,map_parkProportion-10_solution-1386_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best659.asc,asc,handleRaster,,,,3233338
5568,map_parkProportion-2_solution-147_layername-coolbiocompact_reset.repair.74.06.06.2018_19.04.10_best233.asc,asc,handleRaster,,,,3233338
5569,map_parkProportion-7_solution-636_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best460.asc,asc,handleRaster,,,,3233338
5570,map_parkProportion-10_solution-2004_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best666.asc,asc,handleRaster,,,,3233338
5571,map_parkProportion-10_solution-1633_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best441.asc,asc,handleRaster,,,,3233338
5572,map_parkProportion-9_solution-701_layername-coolbiocompact_reset.repair.32.06.06.2018_19.31.29_best296.asc,asc,handleRaster,,,,3233338
5573,map_parkProportion-10_solution-933_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best396.asc,asc,handleRaster,,,,3233338
5574,map_parkProportion-9_solution-1247_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best190.asc,asc,handleRaster,,,,3233338
5575,map_parkProportion-7_solution-225_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best300.asc,asc,handleRaster,,,,3233338
5576,map_parkProportion-9_solution-389_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best300.asc,asc,handleRaster,,,,3233338
5577,map_parkProportion-2_solution-151_layername-coolbiocompact_reset.repair.74.06.06.2018_19.04.10_best264.asc,asc,handleRaster,,,,3233338
5578,map_parkProportion-9_solution-343_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best234.asc,asc,handleRaster,,,,3233338
5579,map_parkProportion-4_solution-86_layername-coolbiocompact_reset.repair.24.06.06.2018_19.22.55_best129.asc,asc,handleRaster,,,,3233338
5580,map_parkProportion-9_solution-999_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best919.asc,asc,handleRaster,,,,3233338
5581,map_parkProportion-4_solution-32_layername-coolbiocompact_reset.repair.100.06.06.2018_19.20.11_best211.asc,asc,handleRaster,,,,3233338
5582,map_parkProportion-10_solution-195_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best75.asc,asc,handleRaster,,,,3233338
5583,map_parkProportion-9_solution-1195_layername-coolbiocompact_reset.repair.81.06.06.2018_19.09.16_best539.asc,asc,handleRaster,,,,3233338
5584,map_parkProportion-9_solution-173_layername-coolbiocompact_reset.repair.117.06.06.2018_18.56.14_best5.asc,asc,handleRaster,,,,3233338
5585,map_parkProportion-10_solution-1555_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best232.asc,asc,handleRaster,,,,3233338
5586,map_parkProportion-3_solution-103_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best11.asc,asc,handleRaster,,,,3233338
5587,map_parkProportion-10_solution-2110_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best780.asc,asc,handleRaster,,,,3233338
5588,map_parkProportion-8_solution-560_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best91.asc,asc,handleRaster,,,,3233338
5589,map_parkProportion-8_solution-514_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best39.asc,asc,handleRaster,,,,3233338
5590,map_parkProportion-10_solution-487_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best806.asc,asc,handleRaster,,,,3233338
5591,map_parkProportion-10_solution-1659_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best507.asc,asc,handleRaster,,,,3233338
5592,map_parkProportion-5_solution-364_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best286.asc,asc,handleRaster,,,,3233338
5593,map_parkProportion-10_solution-210_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best115.asc,asc,handleRaster,,,,3233338
5594,map_parkProportion-9_solution-13_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best107.asc,asc,handleRaster,,,,3233338
5595,map_parkProportion-5_solution-266_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best112.asc,asc,handleRaster,,,,3233338
5596,map_parkProportion-6_solution-177_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best193.asc,asc,handleRaster,,,,3233338
5597,map_parkProportion-6_solution-394_layername-coolbiocompact_reset.repair.35.06.06.2018_19.35.30_best295.asc,asc,handleRaster,,,,3233338
5598,map_parkProportion-1_solution-9_layername-coolbiocompact_reset.repair.105.06.06.2018_19.21.57_best78.asc,asc,handleRaster,,,,3233338
5599,map_parkProportion-10_solution-158_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best1184.asc,asc,handleRaster,,,,3233338
5600,map_parkProportion-3_solution-41_layername-coolbiocompact_reset.repair.13.06.06.2018_19.17.57_best106.asc,asc,handleRaster,,,,3233338
5601,map_parkProportion-10_solution-1279_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best175.asc,asc,handleRaster,,,,3233338
5602,map_parkProportion-9_solution-180_layername-coolbiocompact_reset.repair.117.06.06.2018_18.56.14_best73.asc,asc,handleRaster,,,,3233338
5603,map_parkProportion-10_solution-2000_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best617.asc,asc,handleRaster,,,,3233338
5604,map_parkProportion-10_solution-1222_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best959.asc,asc,handleRaster,,,,3233338
5605,map_parkProportion-10_solution-1704_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best593.asc,asc,handleRaster,,,,3233338
5606,map_parkProportion-10_solution-1598_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best349.asc,asc,handleRaster,,,,3233338
5607,map_parkProportion-9_solution-72_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best392.asc,asc,handleRaster,,,,3233338
5608,map_parkProportion-8_solution-76_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best106.asc,asc,handleRaster,,,,3233338
5609,map_parkProportion-9_solution-687_layername-coolbiocompact_reset.repair.32.06.06.2018_19.31.29_best226.asc,asc,handleRaster,,,,3233338
5610,map_parkProportion-10_solution-1793_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best787.asc,asc,handleRaster,,,,3233338
5611,map_parkProportion-9_solution-824_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best255.asc,asc,handleRaster,,,,3233338
5612,map_parkProportion-10_solution-4_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best11.asc,asc,handleRaster,,,,3233338
5613,map_parkProportion-10_solution-1721_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best616.asc,asc,handleRaster,,,,3233338
5614,map_parkProportion-5_solution-337_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best222.asc,asc,handleRaster,,,,3233338
5615,map_parkProportion-5_solution-100_layername-coolbiocompact_reset.repair.46.06.06.2018_19.47.59_best202.asc,asc,handleRaster,,,,3233338
5616,map_parkProportion-10_solution-318_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best372.asc,asc,handleRaster,,,,3233338
5617,map_parkProportion-10_solution-660_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best30.asc,asc,handleRaster,,,,3233338
5618,map_parkProportion-7_solution-170_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best98.asc,asc,handleRaster,,,,3233338
5619,map_parkProportion-7_solution-438_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best223.asc,asc,handleRaster,,,,3233338
5620,map_parkProportion-9_solution-1091_layername-coolbiocompact_reset.repair.81.06.06.2018_19.09.16_best260.asc,asc,handleRaster,,,,3233338
5621,map_parkProportion-10_solution-147_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best1145.asc,asc,handleRaster,,,,3233338
5622,map_parkProportion-5_solution-246_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best84.asc,asc,handleRaster,,,,3233338
5623,map_parkProportion-9_solution-1256_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best220.asc,asc,handleRaster,,,,3233338
5624,map_parkProportion-10_solution-857_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best918.asc,asc,handleRaster,,,,3233338
5625,map_parkProportion-5_solution-215_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best44.asc,asc,handleRaster,,,,3233338
5626,map_parkProportion-10_solution-818_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best713.asc,asc,handleRaster,,,,3233338
5627,map_parkProportion-9_solution-425_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best360.asc,asc,handleRaster,,,,3233338
5628,map_parkProportion-10_solution-1090_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best56.asc,asc,handleRaster,,,,3233338
5629,map_parkProportion-9_solution-466_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best425.asc,asc,handleRaster,,,,3233338
5630,map_parkProportion-10_solution-1490_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best84.asc,asc,handleRaster,,,,3233338
5631,map_parkProportion-2_solution-65_layername-coolbiocompact_reset.repair.102.06.06.2018_19.20.48_best162.asc,asc,handleRaster,,,,3233338
5632,map_parkProportion-10_solution-1738_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best660.asc,asc,handleRaster,,,,3233338
5633,map_parkProportion-9_solution-39_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best268.asc,asc,handleRaster,,,,3233338
5634,map_parkProportion-10_solution-268_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best266.asc,asc,handleRaster,,,,3233338
5635,map_parkProportion-1_solution-10_layername-coolbiocompact_reset.repair.105.06.06.2018_19.21.57_best118.asc,asc,handleRaster,,,,3233338
5636,map_parkProportion-9_solution-839_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best321.asc,asc,handleRaster,,,,3233338
5637,map_parkProportion-8_solution-387_layername-coolbiocompact_reset.repair.67.06.06.2018_16.45.10_best411.asc,asc,handleRaster,,,,3233338
5638,map_parkProportion-10_solution-1989_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best503.asc,asc,handleRaster,,,,3233338
5639,map_parkProportion-3_solution-40_layername-coolbiocompact_reset.repair.13.06.06.2018_19.17.57_best96.asc,asc,handleRaster,,,,3233338
5640,map_parkProportion-5_solution-132_layername-coolbiocompact_reset.repair.77.06.06.2018_19.04.11_best74.asc,asc,handleRaster,,,,3233338
5641,map_parkProportion-9_solution-1008_layername-coolbiocompact_reset.repair.8.06.06.2018_19.15.04_best60.asc,asc,handleRaster,,,,3233338
5642,map_parkProportion-10_solution-100_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best651.asc,asc,handleRaster,,,,3233338
5643,map_parkProportion-9_solution-84_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best436.asc,asc,handleRaster,,,,3233338
5644,map_parkProportion-9_solution-1207_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best34.asc,asc,handleRaster,,,,3233338
5645,map_parkProportion-9_solution-1334_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best561.asc,asc,handleRaster,,,,3233338
5646,map_parkProportion-10_solution-1190_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best754.asc,asc,handleRaster,,,,3233338
5647,map_parkProportion-9_solution-565_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best578.asc,asc,handleRaster,,,,3233338
5648,map_parkProportion-10_solution-1709_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best601.asc,asc,handleRaster,,,,3233338
5649,map_parkProportion-8_solution-431_layername-coolbiocompact_reset.repair.67.06.06.2018_17.24.22_best105.asc,asc,handleRaster,,,,3233338
5650,map_parkProportion-10_solution-942_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best453.asc,asc,handleRaster,,,,3233338
5651,map_parkProportion-7_solution-465_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best254.asc,asc,handleRaster,,,,3233338
5652,map_parkProportion-8_solution-165_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best368.asc,asc,handleRaster,,,,3233338
5653,map_parkProportion-9_solution-49_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best308.asc,asc,handleRaster,,,,3233338
5654,map_parkProportion-9_solution-130_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best591.asc,asc,handleRaster,,,,3233338
5655,map_parkProportion-10_solution-1433_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best951.asc,asc,handleRaster,,,,3233338
5656,map_parkProportion-6_solution-28_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best25.asc,asc,handleRaster,,,,3233338
5657,map_parkProportion-8_solution-136_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best317.asc,asc,handleRaster,,,,3233338
5658,map_parkProportion-10_solution-1777_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best754.asc,asc,handleRaster,,,,3233338
5659,map_parkProportion-9_solution-601_layername-coolbiocompact_reset.repair.29.06.06.2018_19.28.50_best324.asc,asc,handleRaster,,,,3233338
5660,map_parkProportion-10_solution-1007_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best876.asc,asc,handleRaster,,,,3233338
5661,map_parkProportion-5_solution-79_layername-coolbiocompact_reset.repair.4.06.06.2018_19.11.08_best187.asc,asc,handleRaster,,,,3233338
5662,map_parkProportion-10_solution-1771_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best740.asc,asc,handleRaster,,,,3233338
5663,map_parkProportion-3_solution-178_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best395.asc,asc,handleRaster,,,,3233338
5664,map_parkProportion-9_solution-202_layername-coolbiocompact_reset.repair.117.06.06.2018_18.56.14_best381.asc,asc,handleRaster,,,,3233338
5665,map_parkProportion-10_solution-1401_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best759.asc,asc,handleRaster,,,,3233338
5666,map_parkProportion-10_solution-1184_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best709.asc,asc,handleRaster,,,,3233338
5667,map_parkProportion-2_solution-58_layername-coolbiocompact_reset.repair.102.06.06.2018_19.20.48_best104.asc,asc,handleRaster,,,,3233338
5668,map_parkProportion-10_solution-750_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best439.asc,asc,handleRaster,,,,3233338
5669,map_parkProportion-6_solution-391_layername-coolbiocompact_reset.repair.35.06.06.2018_19.35.30_best260.asc,asc,handleRaster,,,,3233338
5670,map_parkProportion-7_solution-267_layername-coolbiocompact_reset.repair.66.06.06.2018_17.24.18_best225.asc,asc,handleRaster,,,,3233338
5671,map_parkProportion-10_solution-2204_layername-coolbiocompact_reset.repair.84.07.06.2018_16.50.46_best1121.asc,asc,handleRaster,,,,3233338
5672,map_parkProportion-10_solution-1166_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best590.asc,asc,handleRaster,,,,3233338
5673,map_parkProportion-10_solution-2080_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best533.asc,asc,handleRaster,,,,3233338
5674,map_parkProportion-1_solution-66_layername-coolbiocompact_reset.repair.83.06.06.2018_19.09.17_best113.asc,asc,handleRaster,,,,3233338
5675,map_parkProportion-9_solution-152_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best652.asc,asc,handleRaster,,,,3233338
5676,map_parkProportion-9_solution-1263_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best239.asc,asc,handleRaster,,,,3233338
5677,map_parkProportion-10_solution-1885_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best962.asc,asc,handleRaster,,,,3233338
5678,map_parkProportion-9_solution-1015_layername-coolbiocompact_reset.repair.8.06.06.2018_19.15.04_best213.asc,asc,handleRaster,,,,3233338
5679,map_parkProportion-7_solution-428_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best208.asc,asc,handleRaster,,,,3233338
5680,map_parkProportion-9_solution-958_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best780.asc,asc,handleRaster,,,,3233338
5681,map_parkProportion-4_solution-23_layername-coolbiocompact_reset.repair.100.06.06.2018_19.20.11_best193.asc,asc,handleRaster,,,,3233338
5682,map_parkProportion-9_solution-290_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best133.asc,asc,handleRaster,,,,3233338
5683,map_parkProportion-8_solution-336_layername-coolbiocompact_reset.repair.43.06.06.2018_19.46.42_best149.asc,asc,handleRaster,,,,3233338
5684,map_parkProportion-3_solution-148_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best185.asc,asc,handleRaster,,,,3233338
5685,map_parkProportion-5_solution-242_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best80.asc,asc,handleRaster,,,,3233338
5686,map_parkProportion-9_solution-301_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best154.asc,asc,handleRaster,,,,3233338
5687,map_parkProportion-6_solution-292_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best333.asc,asc,handleRaster,,,,3233338
5688,map_parkProportion-6_solution-92_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best95.asc,asc,handleRaster,,,,3233338
5689,map_parkProportion-9_solution-568_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best581.asc,asc,handleRaster,,,,3233338
5690,map_parkProportion-4_solution-87_layername-coolbiocompact_reset.repair.24.06.06.2018_19.22.55_best131.asc,asc,handleRaster,,,,3233338
5691,map_parkProportion-5_solution-186_layername-coolbiocompact_reset.repair.77.06.06.2018_19.04.11_best247.asc,asc,handleRaster,,,,3233338
5692,map_parkProportion-10_solution-976_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best673.asc,asc,handleRaster,,,,3233338
